pl_name,hostname,pl_orbsmax,pl_orbper,pl_orbeccen,pl_bmasse,pl_rade,st_mass,st_rad,st_teff
"MOA-2013-BLG-605L b","MOA-2013-BLG-605L",0.9300000000,,,3.24000000,1.62000000,0.024000,,
"K2-71 b","K2-71",0.0559000000,6.98541000000,,5.27000000,2.15000000,0.477000,0.426000,4006.00
"K2-80 b","K2-80",0.1350000000,19.09180000000,,4.70000000,2.01000000,0.900000,0.870000,5441.00
"K2-83 c","K2-83",0.0713100000,9.99767000000,0.060000,2.80000000,1.48300000,0.484000,0.424000,3910.00
"Kepler-1650 b","Kepler-1650",0.0167000000,1.53818001000,0.010000,0.84000000,0.96000000,0.326000,0.334000,3410.00
"K2-72 c","K2-72",0.0780000000,15.18903400000,0.110000,1.65000000,1.16000000,0.271365,0.330989,3360.47
"Kepler-1651 b","Kepler-1651",0.0692000000,9.87863917000,0.130000,4.04000000,1.84000000,0.522000,0.503000,3713.00
"K2-72 e","K2-72",0.1060000000,24.15886800000,0.110000,2.21000000,1.29000000,0.271365,0.330989,3360.47
"K2-72 d","K2-72",0.0500000000,7.76017800000,0.110000,1.01000000,1.01000000,0.271365,0.330989,3360.47
"K2-81 b","K2-81",0.0590000000,6.10232500000,0.060000,4.54000000,1.97000000,0.745273,0.634663,4674.13
"K2-201 b","K2-201",,1.05979000000,,2.54000000,1.40006712,0.956055,0.878161,5507.00
"HD 219134 b","HD 219134",0.0387600000,3.09292600000,0.000000,4.74000000,1.60200000,0.810000,0.778000,4699.00
"Ross 128 b","Ross 128",0.0496000000,9.86580000000,0.116000,1.40000000,1.11000000,0.168000,0.196700,3192.00
"K2-219 b","K2-219",,3.90128700000,,2.38000000,1.34762583,1.021545,1.189232,5753.00
"K2-213 b","K2-213",,8.13087000000,,2.90000000,1.51398464,1.069596,1.204240,5794.00
"K2-215 b","K2-215",,8.26964800000,,5.16000000,2.12381238,0.999987,0.974398,5704.00
"Kepler-80 g","Kepler-80",,14.64558000000,0.130300,0.06500000,1.13000000,0.830000,0.678000,4540.00
"Wolf 1061 b","Wolf 1061",0.0375000000,4.88690000000,0.150000,1.91000000,1.21000000,0.294000,0.307000,3342.00
"Kepler-1652 b","Kepler-1652",0.1654000000,38.09722000000,0.000000,3.19000000,1.60000000,0.404000,0.382000,3638.00
"Wolf 1061 c","Wolf 1061",0.0890000000,17.87190000000,0.110000,3.41000000,1.66000000,0.294000,0.307000,3342.00
"tau Cet f","tau Cet",1.3340000000,636.13000000000,0.160000,3.93000000,1.81000000,0.783000,0.830000,5310.00
"GJ 3138 b","GJ 3138",0.0197000000,1.22003000000,0.190000,1.78000000,1.18000000,0.681000,0.500000,3717.00
"GJ 625 b","GJ 625",0.0783610000,14.62800000000,0.130000,2.82000000,1.49000000,0.300000,0.310000,3499.00
"GJ 3323 c","GJ 3323",0.1264000000,40.54000000000,0.170000,2.31000000,1.32000000,0.164000,0.119000,3159.00
"K2-21 b","K2-21",0.0760000000,9.32503800000,0.100000,4.04000000,1.84000000,0.676023,0.646783,4222.06
"K2-4 b","K2-4",0.0780000000,10.00341700000,0.080000,5.06000000,2.10000000,0.635026,0.569359,4014.73
"GJ 3293 e","GJ 3293",0.0820800000,13.25430000000,0.210000,3.28000000,1.63000000,0.420000,0.404000,3466.00
"K2-149 b","K2-149",0.0830000000,11.33200000000,,3.33000000,1.64000000,0.595000,0.568000,3745.00
"K2-125 b","K2-125",0.1210000000,21.75026400000,0.080000,5.39000000,2.18000000,0.494727,0.402049,3654.47
"K2-128 b","K2-128",0.0560000000,5.67581900000,0.230000,2.60000000,1.42000000,0.711248,0.777569,4469.51
"K2-165 b","K2-165",,2.35499200000,,2.17000000,1.27443657,0.834847,0.803827,5185.00
"K2-35 c","K2-35",0.0550000000,5.60835200000,0.120000,4.38000000,1.93000000,0.701968,0.619575,4402.71
"OGLE-2016-BLG-1195L b","OGLE-2016-BLG-1195L",1.1600000000,,,1.43000000,1.11000000,0.078000,,
"K2-175 b","K2-175",,9.52598800000,,4.81000000,2.03803688,1.094693,1.420038,5909.00
"K2-165 c","K2-165",,4.38274500000,,3.03000000,1.55409035,0.834847,0.803827,5185.00
"K2-116 b","K2-116",0.0480000000,4.65541100000,0.060000,0.25700000,0.69000000,0.694512,0.669400,4348.35
"K2-102 b","K2-102",,9.91561500000,0.100000,2.24000000,1.30000000,0.770000,0.710000,4695.00
"K2-155 d","K2-155",0.1937000000,40.71800000000,,4.27000000,1.90000000,0.650000,0.580000,4258.00
"K2-169 b","K2-169",,6.38080300000,,2.16000000,1.27328671,0.986144,0.919053,5548.00
"K2-170 b","K2-170",,7.57654400000,,2.60000000,1.41817537,0.963657,0.981614,5748.00
"K2-172 b","K2-172",,14.31694100000,,3.42000000,1.66608079,0.934356,0.868889,5569.00
"K2-190 b","K2-190",,10.09885800000,,2.41000000,1.35673729,0.904597,0.912206,5631.00
"K2-191 b","K2-191",,2.85864600000,,3.12000000,1.57889322,0.900994,0.839696,5176.00
"K2-200 b","K2-200",,2.84988300000,,2.43000000,1.36439870,0.860208,0.791736,5233.00
"K2-173 b","K2-173",,5.86869900000,,3.22000000,1.60826194,0.881538,0.843154,5580.00
"K2-240 b","K2-240",0.0513000000,6.03400000000,,4.66000000,2.00000000,0.580000,0.540000,3810.00
"K2-244 b","K2-244",0.1418000000,21.06884000000,,3.71000000,1.75000000,0.860000,0.920000,5677.00
"K2-266 c","K2-266",0.0679000000,7.81400000000,0.042000,0.29013072,0.70500000,0.686000,0.703000,4285.00
"K2-159 b","K2-159",0.1013000000,12.42205000000,,5.73000000,2.26000000,0.900000,0.830000,5425.00
"K2-166 b","K2-166",0.0858000000,8.52695000000,,5.43000000,2.19000000,1.160000,1.610000,5960.00
"K2-228 b","K2-228",0.0338000000,2.69828000000,,1.92000000,1.21000000,0.710000,0.650000,4715.00
"K2-151 b","K2-151",0.0373000000,3.83547600000,,2.83000000,1.49000000,0.470000,0.450000,3695.00
"K2-230 b","K2-230",0.0409000000,2.86041000000,,4.50000000,1.96000000,1.110000,1.390000,5945.00
"K2-188 b","K2-188",0.0289000000,1.74216900000,,2.39000000,1.35000000,1.060000,1.190000,5977.00
"K2-153 b","K2-153",0.0614000000,7.51574000000,,4.66000000,2.00000000,0.550000,0.530000,3845.00
"K2-117 c","K2-117",0.0492000000,5.44401700000,0.150000,4.90000000,2.06000000,0.540000,0.510000,3778.00
"K2-243 b","K2-243",0.1087000000,11.54182000000,,5.35000000,2.17000000,1.290000,1.390000,6570.00
"K2-117 b","K2-117",0.0189000000,1.29160000000,0.060000,4.78000000,2.03000000,0.540000,0.510000,3778.00
"K2-247 b","K2-247",0.0304000000,2.25021000000,,5.14000000,2.12000000,0.740000,0.690000,4667.00
"K2-252 b","K2-252",0.1041000000,13.81513000000,,3.68000000,1.74000000,0.790000,0.820000,5152.00
"K2-254 b","K2-254",0.0448000000,4.09639000000,,3.29000000,1.63000000,0.710000,0.670000,4629.00
"K2-192 b","K2-192",0.0490000000,4.16281700000,,2.92000000,1.52000000,0.900000,0.810000,5222.00
"K2-239 c","K2-239",0.0576000000,7.77500000000,,0.97200000,1.00000000,0.400000,0.360000,3420.00
"K2-133 c","K2-133",0.0434100000,4.86784000000,,3.20000000,1.60300000,0.461000,0.455000,3655.00
"K2-133 d","K2-133",0.0748700000,11.02454000000,,4.67000000,2.00300000,0.461000,0.455000,3655.00
"K2-133 e","K2-133",0.1346000000,26.58410000000,,3.64000000,1.73000000,0.461000,0.455000,3655.00
"EPIC 201497682 b","EPIC 201497682",,2.13174000000,,0.26000000,0.69200000,0.780000,0.554000,4991.00
"EPIC 201754305 d","K2-16",,2.71578000000,,1.08000000,1.03000000,0.670000,0.544000,4761.00
"EPIC 201833600 c","K2-50",,3.96151000000,,0.97200000,1.00000000,0.611000,0.634000,4326.00
"EPIC 206024342 b","EPIC 206024342",,4.50756000000,,3.53000000,1.70000000,0.928000,0.823000,5724.00
"EPIC 206032309 b","EPIC 206032309",,2.87814000000,,1.01000000,1.01000000,0.221000,0.373440,3489.00
"K2-294 b","K2-294",,2.50387000000,,3.39000000,1.66000000,0.987000,1.200000,5612.00
"EPIC 206317286 b","EPIC 206317286",,1.58252000000,,0.84000000,0.96000000,0.711000,0.669000,4752.00
"HD 20781 b","HD 20781",0.0529000000,5.31350000000,0.100000,1.93000000,1.21000000,0.700000,0.833609,5256.00
"Kepler-47 c","Kepler-47",0.9638000000,303.22700000000,0.044000,3.17000000,4.65000000,0.957000,0.936000,5636.00
"Gl 49 b","Gl 49",0.0905000000,13.85080000000,0.363000,5.63000000,2.24000000,0.515000,0.511000,3805.00
"HD 20781 c","HD 20781",0.1004000000,13.89050000000,0.090000,5.33000000,2.17000000,0.700000,0.833609,5256.00
"HD 21749 c","GJ 143",0.0695000000,7.78993000000,,3.70000000,0.89200000,0.730000,0.695000,4640.00
"K2-286 b","K2-286",0.1768000000,27.35900000000,,5.06000000,2.10000000,0.640000,0.620000,3926.00
"K2-288 B b","K2-288 B",0.1640000000,31.39346300000,,4.27000000,1.90000000,0.330000,0.320000,3341.00
"K2-264 b","K2-264",0.0502300000,5.84000200000,0.500000,5.61000000,2.23100000,0.496000,0.473000,3660.00
"Kepler-1610 c","Kepler-1610",0.2323000000,44.98518850000,0.000000,5.02000000,2.09000000,0.825000,0.800000,5295.00
"Kepler-1988 b","Kepler-1988",0.1038000000,11.49500229000,0.000000,2.96000000,1.53000000,1.127000,1.788000,6033.00
"Kepler-1991 b","Kepler-1991",0.1065000000,13.26079792000,0.000000,2.76000000,1.47000000,0.914000,1.053000,5478.00
"Kepler-1471 c","Kepler-1471",0.0981000000,11.60448810000,0.000000,4.19000000,1.88000000,0.934000,1.166000,5533.00
"Kepler-1998 b","Kepler-1998",0.0405000000,3.03267135000,0.000000,0.15600000,0.60000000,0.962000,0.921000,5640.00
"Kepler-1994 b","Kepler-1994",0.0530000000,4.61225043000,0.000000,0.08700000,0.51000000,0.932000,0.961000,5495.00
"GJ 433 d","GJ 433",0.1780000000,36.05900000000,0.070000,5.22300000,2.14000000,0.480000,0.500000,3461.00
"Kepler-1126 c","Kepler-1126",0.6193000000,199.66876000000,0.000000,2.70000000,1.45000000,0.794000,0.921000,5678.00
"Kepler-1987 c","Kepler-1987",0.0427000000,3.64830183000,0.000000,2.33000000,1.33000000,0.799000,0.714000,4769.00
"Kepler-1985 b","Kepler-1985",0.0426000000,3.42064689000,0.000000,5.77000000,2.27000000,0.877000,0.966000,5370.00
"Kepler-1987 b","Kepler-1987",0.0318000000,2.34586300200,0.000000,2.04000000,1.23000000,0.799000,0.714000,4769.00
"Kepler-311 d","Kepler-311",0.7326000000,232.04032600000,0.000000,4.86000000,2.05000000,0.974000,1.156000,5903.00
"Kepler-1834 c","Kepler-1834",0.0150000000,0.76669151700,0.000000,1.98000000,1.22000000,0.765000,0.788000,4821.00
"Kepler-763 c","Kepler-763",0.0466000000,4.09667624000,0.000000,2.60000000,1.42000000,0.800000,0.843000,4999.00
"Kepler-290 d","Kepler-290",0.0154000000,0.76401755300,0.000000,0.56600000,0.86000000,0.840000,0.755000,5142.00
"Kepler-865 c","Kepler-865",0.0610000000,6.20920207000,0.000000,0.64000000,0.89000000,0.782000,0.885000,5440.00
"Kepler-2000 c","Kepler-2000",0.1228000000,20.61803480000,0.000000,3.09000000,1.57000000,0.581000,0.576000,3757.00
"EPIC 205950854 c","K2-168",,8.05072200000,,2.27000000,1.31000000,0.877000,0.830000,5502.70
"Kepler-1990 c","Kepler-1990",0.0504000000,4.06844957000,0.000000,0.90400000,0.98000000,1.028000,1.071000,5751.00
"Kepler-763 d","Kepler-763",0.0634000000,6.50327035000,0.000000,3.43000000,1.67000000,0.800000,0.843000,4999.00
"Kepler-1162 c","Kepler-1162",0.2832000000,59.28406400000,0.000000,3.93000000,1.81000000,0.861000,0.859000,5225.00
"Kepler-1982 b","Kepler-1982",0.0511000000,3.82315697000,0.000000,0.38100000,0.77000000,1.213000,1.122000,6202.00
"Kepler-29 b","Kepler-29",0.0848200000,10.33974000000,0.000000,5.00000000,2.55000000,0.761000,0.732000,5378.00
"HD 108236 b","HD 108236",0.0452700000,3.79596300000,0.045000,3.24000000,1.61500000,0.869000,0.877000,5660.00
"Kepler-1686 b","Kepler-1686",0.0882700000,9.30987000000,0.000000,2.62000000,1.42553017,1.020000,1.199510,5714.96
"Kepler-1687 b","Kepler-1687",0.0532000000,5.77954000000,0.000000,3.38000000,1.65623882,0.650000,0.726119,4132.00
"Kepler-1689 b","Kepler-1689",0.0784000000,8.48300000000,0.000000,0.79900000,0.94678642,1.023000,0.996208,5731.43
"Kepler-1691 b","Kepler-1691",0.0495000000,3.84820000000,0.000000,4.02000000,1.83470985,1.110000,1.131520,6000.00
"Kepler-1692 b","Kepler-1692",0.0646000000,5.95966000000,0.000000,1.42000000,1.11177184,0.870000,0.866139,5146.00
"EPIC 201170410.02","EPIC 201170410",0.0349000000,6.79870000000,0.000000,1.15000000,1.04700000,0.287000,0.282000,3648.00
"Kepler-1694 b","Kepler-1694",0.0449000000,3.89526000000,0.000000,1.76000000,1.17986031,0.820000,0.756284,4954.00
"Kepler-716 c","Kepler-716",0.0454800000,3.96999000000,0.000000,2.52000000,1.39281536,0.830000,0.742183,5012.00
"EPIC 201757695.02","EPIC 201757695",0.0296000000,2.04780000000,0.000000,0.68800000,0.90819000,0.727000,0.655000,4520.00
"Kepler-1001 c","Kepler-1001",0.0829600000,9.18186000000,0.000000,3.11000000,1.57799279,0.930000,0.836475,5376.00
"HD 158259 c","HD 158259",,3.43200000000,,5.60000000,2.23000000,1.080000,1.210000,5801.89
"TOI-237 b","TOI-237",0.0341000000,5.43609800000,0.000000,2.67000000,1.44000000,0.179000,0.211000,3212.00
"Kepler-29 c","Kepler-29",0.1002700000,13.28613000000,0.000000,4.50000000,2.34000000,0.761000,0.732000,5378.00
"Kepler-177 b","Kepler-177",0.2110100000,36.86010000000,0.000000,5.84000000,3.50000000,0.921000,1.324000,5732.00
"Kepler-36 b","Kepler-36",0.1141900000,13.86825000000,0.000000,3.83000000,1.49800000,1.034000,1.634000,5979.00
"Kepler-1514 c","Kepler-1514",0.0997000000,10.51418100000,0.320000,1.74000000,1.17582410,1.196000,1.289000,6145.00
"K2-344 b","K2-344",,3.35585000000,,3.15000000,1.59000000,0.510000,0.490000,4374.00
"CD Cet b","CD Cet",0.0185000000,2.29070000000,,3.95000000,1.82000000,0.161000,0.175000,3130.00
"G 264-012 b","G 264-012",0.0227900000,2.30538000000,,2.50000000,1.39000000,0.297000,0.305000,3326.00
"K2-352 d","K2-352",,14.87138700000,,5.60000000,2.23000000,0.980000,0.950000,5791.00
"K2-339 b","K2-339",,19.50742800000,,4.35000000,1.92000000,0.740000,0.720000,4857.00
"K2-156 b","K2-156",0.0149000000,0.81314300000,,1.37000000,1.10000000,0.660000,0.620000,4460.00
"K2-268 d","K2-268",,4.52859800000,,2.83000000,1.49000000,0.840000,0.780000,5106.00
"K2-268 f","K2-268",,26.27057000000,,5.60000000,2.23000000,0.840000,0.780000,5106.00
"K2-187 b","K2-187",0.0164000000,0.77401000000,,1.87000000,1.20000000,0.966999,0.830000,5438.00
"K2-210 b","K2-210",,0.57023000000,,0.56600000,0.86000000,0.911717,0.890000,5500.00
"K2-32 e","K2-32",0.0489900000,4.34934000000,0.043000,2.10000000,1.21200000,0.830000,0.860000,5271.00
"K2-331 b","K2-331",,9.39897700000,,3.86000000,1.79000000,1.100000,1.060000,5994.00
"EPIC 228836835 b","EPIC 228836835",,0.72811300000,,1.37000000,1.10000000,0.418179,0.320000,3782.00
"K2-223 c","K2-223",0.0549000000,4.56254600000,,2.86000000,1.50000000,1.060000,1.000000,5859.00
"K2-350 b","K2-350",,4.16387300000,,2.99000000,1.54000000,0.980000,1.040000,5789.00
"EPIC 206042996 b","EPIC 206042996",,5.29860000000,,3.53000000,1.70000000,0.565000,0.500000,4114.00
"K2-354 b","K2-354",,3.79330600000,,3.05000000,1.56000000,0.430000,0.410000,3669.00
"HD 136352 b","HD 136352",0.0964000000,11.57797000000,0.000000,4.72000000,1.66400000,0.870000,1.058000,5664.00
"K2-336 b","K2-336",,21.19473300000,,1.98000000,1.22000000,0.860000,0.800000,5424.00
"KOI-1831 d","Kepler-324",0.1992400000,34.16900000000,0.000000,2.23000000,1.13000000,0.901000,0.835000,5233.00
"EPIC 212297394 c","EPIC 212297394",,5.21396500000,,5.77000000,2.27000000,0.830000,0.800000,5171.00
"K2-138 f","K2-138",0.1044700000,12.75758000000,0.062000,1.63000000,2.90400000,0.935000,0.863000,5356.30
"K2-349 b","K2-349",,9.03217800000,,2.48000000,1.38000000,0.540000,0.490000,4385.00
"GJ 740 b","GJ 740",0.0290000000,2.37756000000,0.240000,2.96000000,1.53000000,0.580000,0.560000,3913.00
"K2-185 b","K2-185",,10.61638400000,,1.60000000,1.15000000,0.960000,0.940000,5788.00
"EPIC 212587672 c","EPIC 212587672",,23.22855500000,,5.99000000,2.32000000,0.990000,0.980000,6004.00
"Kepler-1834 b","Kepler-1834",0.0491100000,4.60301017800,0.000000,2.73000000,1.45938340,0.765000,0.788000,4821.00
"Kepler-1838 b","Kepler-1838",0.1108200000,12.14680004000,0.000000,3.40000000,1.66049425,1.187000,1.963000,5877.00
"Kepler-1839 b","Kepler-1839",0.0583000000,5.05675983400,0.000000,4.46000000,1.94937590,1.030000,0.939000,5926.00
"Kepler-1749 b","Kepler-1749",0.0956000000,14.53409958000,0.000000,3.23000000,1.61301783,0.551000,0.553000,3957.00
"Kepler-1841 b","Kepler-1841",0.1606000000,25.88599968000,0.000000,2.82000000,1.48912557,0.823000,0.899000,5190.00
"Kepler-1742 b","Kepler-1742",0.2587000000,49.47819901000,0.000000,5.38000000,2.17824130,0.939000,0.849000,5776.00
"Kepler-1743 b","Kepler-1743",0.0840000000,7.64971017800,0.000000,3.18000000,1.59887007,1.266000,1.613000,5855.00
"Kepler-1741 b","Kepler-1741",0.0296000000,2.75759005500,0.000000,2.16000000,1.27300000,0.454000,0.424000,3683.00
"Kepler-1745 b","Kepler-1745",0.0408000000,3.01619005200,0.000000,4.38000000,1.92872921,0.995000,1.400000,5611.00
"Kepler-1813 b","Kepler-1813",0.0364000000,2.81816005700,0.000000,2.58000000,1.41300000,0.812000,0.787000,5167.00
"Kepler-1856 b","Kepler-1856",0.0215000000,1.30200004600,0.000000,3.66000000,1.73447868,0.782000,0.816000,4948.00
"K2-101 b","K2-101",0.1124000000,14.67624290000,0.100000,4.66000000,2.00000000,0.820000,0.760000,4927.00
"Kepler-1669 c","Kepler-1669",0.0228000000,1.60932004500,0.000000,4.27000000,1.90120972,0.609000,0.603000,4224.00
"Kepler-1816 b","Kepler-1816",0.3564700000,91.50099945000,0.000000,4.53000000,1.96793970,0.786000,0.706000,5051.00
"K2-355 b","K2-355",0.0632000000,5.73856470000,,5.69000000,2.25000000,0.960000,0.920000,5790.00
"K2-356 b","K2-356",0.1599000000,21.02673660000,,5.86000000,2.29000000,0.900000,0.860000,5568.00
"Kepler-1817 b","Kepler-1817",0.2348000000,44.29919815000,0.000000,5.79000000,2.27349126,0.878000,0.915000,5316.00
"Kepler-1859 b","Kepler-1859",0.0394000000,2.72959995300,0.000000,3.13000000,1.58313575,1.090000,1.235000,5887.00
"Kepler-1860 b","Kepler-1860",0.1062500000,12.73719978000,0.000000,1.55000000,1.13863767,0.874000,0.868000,5420.00
"K2-184 b","K2-184",0.1685000000,16.97801020000,,2.76000000,1.47000000,0.840000,0.750000,5245.00
"Kepler-1712 b","Kepler-1712",0.0903000000,13.81499958000,0.000000,5.83000000,2.28372556,0.515000,0.509000,3732.00
"Kepler-1763 b","Kepler-1763",0.0257000000,1.48028004200,0.000000,1.59000000,1.14651332,1.026000,1.259000,5897.00
"EPIC 220554210 c","K2-282",,0.70531000000,,3.19000000,1.60000000,0.940000,1.000000,5499.00
"K2-104 b","K2-104",0.0242000000,1.97419540000,0.090000,3.86000000,1.79000000,0.510000,0.480000,3712.00
"EPIC 220492298 b","EPIC 220492298",,0.76240600000,,0.93700000,0.99000000,0.950000,0.890000,5620.00
"EPIC 206024342 c","EPIC 206024342",,0.91172400000,,2.54000000,1.40000000,0.928000,1.100000,5724.00
"Kepler-1760 b","Kepler-1760",0.2084000000,38.32609940000,0.000000,5.86000000,2.28995546,0.821000,0.903000,5229.00
"Kepler-1777 b","Kepler-1777",0.1030100000,12.18420029000,0.000000,5.19000000,2.13189678,0.984000,1.068000,5771.00
"K2-275 c","K2-275",0.0881000000,8.43883850000,,5.52000000,2.21000000,0.770000,0.690000,4841.00
"Kepler-1798 b","Kepler-1798",0.1082000000,16.85589981000,0.000000,5.94000000,2.30911251,0.593000,0.587000,3967.00
"Kepler-1823 b","Kepler-1823",0.1533200000,21.10339928000,0.000000,5.00000000,2.08612680,1.068000,1.126000,6000.00
"HD 96700 c","HD 96700",0.1410000000,19.88000000000,0.293000,3.50000000,1.69000000,0.890000,1.160000,5845.00
"TOI-2257 b","TOI-2257",0.1450000000,35.18934600000,0.496000,5.45000000,2.19400000,0.328000,0.313000,3430.00
"Kepler-1782 b","Kepler-1782",0.0582500000,5.75622987700,0.000000,5.60000000,2.22927435,0.794000,0.734000,4931.00
"Kepler-1828 b","Kepler-1828",0.0924000000,10.27379990000,0.000000,5.13000000,2.11598626,0.996000,0.899000,5806.00
"Kepler-1833 b","Kepler-1833",0.0754500000,6.89212989800,0.000000,2.24000000,1.30027362,1.286000,1.446000,6164.00
"Kepler-1130 d","Kepler-1130",0.0506800000,4.27225017500,0.000000,0.20200000,0.64472273,0.944000,0.842000,5450.00
"Kepler-1942 b","Kepler-1942",0.0516000000,4.62604999500,0.000000,5.13000000,2.11702870,0.852000,0.797000,5834.00
"Kepler-1943 b","Kepler-1943",0.0597500000,4.85018014900,0.000000,3.02000000,1.54869189,1.055000,0.973000,6032.00
"Kepler-1266 c","Kepler-1266",0.0506000000,4.86631012000,0.000000,3.46000000,1.68023962,0.791000,0.831000,4996.00
"Kepler-394 d","Kepler-394",0.0590400000,5.61358022700,0.000000,2.86000000,1.50066814,1.141000,1.101000,6398.00
"Kepler-1945 b","Kepler-1945",0.0597000000,6.08003997800,0.000000,2.21000000,1.28900000,0.767000,0.804000,4991.00
"Kepler-1932 b","Kepler-1932",0.0123000000,0.52417701500,0.000000,2.91000000,1.51482218,0.911000,0.815000,5278.00
"YZ Cet b","YZ Cet",0.0163400000,2.02087000000,0.060000,0.70000000,0.91300000,0.142000,0.157000,3151.00
"YZ Cet c","YZ Cet",0.0215600000,3.05989000000,0.000000,1.14000000,1.05000000,0.142000,0.157000,3151.00
"Kepler-495 c","Kepler-495",0.0614000000,5.89660978300,0.000000,1.98000000,1.21936414,0.888000,1.087000,5392.00
"Kepler-501 c","Kepler-501",0.0467000000,3.62276005700,0.000000,3.47000000,1.68119739,1.032000,1.216000,5794.00
"Kepler-1950 b","Kepler-1950",0.0871000000,10.77690029000,0.000000,2.95000000,1.52696349,0.759000,0.852000,5455.00
"Kepler-1899 b","Kepler-1899",0.0457000000,4.09577989600,0.000000,3.02000000,1.55098292,0.759000,0.742000,4791.00
"Kepler-1869 b","Kepler-1869",0.0797600000,8.16736030600,0.000000,1.46000000,1.11955354,0.987000,0.902000,5808.00
"Kepler-1312 c","Kepler-1312",0.0210300000,1.11611998100,0.000000,1.07000000,1.02732734,0.983000,0.905000,5721.00
"Kepler-1952 b","Kepler-1952",0.1724000000,27.21080017000,0.000000,2.07000000,1.23923346,0.922000,1.305000,5973.00
"Kepler-1926 b","Kepler-1926",0.2197000000,42.87770081000,0.000000,5.97000000,2.31495961,0.768000,0.832000,5256.00
"Kepler-1972 b","Kepler-1972",0.0800600000,7.54425000000,0.067000,2.02000000,0.80200000,1.120000,1.384000,5818.00
"Kepler-1600 c","Kepler-1600",0.0696100000,7.29804992700,0.000000,4.43000000,1.94206512,0.818000,0.834000,5119.00
"Kepler-1954 b","Kepler-1954",0.0625000000,5.88343000400,0.000000,3.90000000,1.80235934,0.942000,0.849000,5840.00
"Kepler-1958 b","Kepler-1958",0.0856000000,9.32861995700,0.000000,4.86000000,2.05124311,0.961000,0.864000,5749.00
"Kepler-1705 b","Kepler-1705",0.0800000000,9.03502000000,0.033000,4.47000000,2.03000000,1.139000,1.259000,6312.00
"OGLE-2019-BLG-0960L b","OGLE-2019-BLG-0960L",1.9000000000,,,2.50000000,1.39000000,0.500000,,
"Kepler-1890 b","Kepler-1890",0.0571200000,4.82059001900,0.000000,0.58700000,0.86867375,1.024000,1.396000,6046.00
"Kepler-1892 b","Kepler-1892",0.0633000000,6.33123016400,0.000000,4.03000000,1.83707938,0.851000,0.759000,5383.00
